Player_ID,Name,Age,Photo,Nationality_ID,Overall,Potential,Club_ID,Player_Value_Euros,Wage_Euros,Preferred_Foot,International_Reputation,Weak_Foot,Skill_Moves,Work_Rate,Body_Type,Jersey_Number
232928,"Y. Matsushita",24,https://cdn.sofifa.org/players/4/19/232928.png,Nat044,63,68,C00273,500000,2000,Left,1,2,2,"High/ High",Lean,23
232929,"M. Mihara",29,https://cdn.sofifa.org/players/4/19/232929.png,Nat044,66,66,C00273,475000,3000,Right,1,3,2,"Medium/ Medium",Normal,24
232930,"M. Kamekawa",25,https://cdn.sofifa.org/players/4/19/232930.png,Nat044,61,65,C00556,270000,2000,Right,1,4,2,"Medium/ Medium",Lean,39
232936,"K. Tokushige",34,https://cdn.sofifa.org/players/4/19/232936.png,Nat044,59,59,C00574,60000,1000,Right,1,3,1,"Medium/ Medium",Normal,30
232937,"Kim Hyun Hun",27,https://cdn.sofifa.org/players/4/19/232937.png,Nat030,61,61,C00312,210000,1000,Right,1,3,2,"Medium/ Medium",Lean,24
232938,"T. Tomiyasu",19,https://cdn.sofifa.org/players/4/19/232938.png,Nat044,71,82,C00320,3500000,3000,Right,1,5,2,"Medium/ Medium",Normal,3
232941,"H. Nakamura",32,https://cdn.sofifa.org/players/4/19/232941.png,Nat044,61,61,C00574,140000,1000,Right,1,3,2,"Medium/ Medium",Stocky,14
232944,"S. Fujitani",20,https://cdn.sofifa.org/players/4/19/232944.png,Nat044,60,67,C00273,250000,1000,Right,1,3,2,"Medium/ Medium",Normal,34
232946,"K. Taketomi",27,https://cdn.sofifa.org/players/4/19/232946.png,Nat044,66,66,C00331,675000,4000,Right,1,4,3,"Medium/ Medium",Lean,7
232949,"D. Córdoba",31,https://cdn.sofifa.org/players/4/19/232949.png,Nat059,62,62,C00618,200000,1000,Left,1,3,2,"Medium/ Medium",Stocky,8
232950,"H. Akino",23,https://cdn.sofifa.org/players/4/19/232950.png,Nat044,63,70,C00204,450000,2000,Left,1,2,2,"Medium/ Medium",Lean,10
232951,"H. Nakagawa",23,https://cdn.sofifa.org/players/4/19/232951.png,Nat044,69,72,C00556,1300000,5000,Right,1,4,3,"High/ High",Normal,19
232955,"K. Tezuka",22,https://cdn.sofifa.org/players/4/19/232955.png,Nat044,64,69,C00556,500000,2000,Left,1,3,2,"Medium/ Medium",Lean,17
232963,"T. Kanamori",24,https://cdn.sofifa.org/players/4/19/232963.png,Nat044,64,70,C00189,625000,3000,Right,1,3,3,"High/ Medium",Lean,14
232973,"K. Fukuda",33,https://cdn.sofifa.org/players/4/19/232973.png,Nat044,59,59,C00574,90000,1000,Right,1,3,2,"Medium/ Medium",Normal,29
232977,"R. Shinzato",27,https://cdn.sofifa.org/players/4/19/232977.png,Nat044,62,63,C00192,290000,1000,Right,1,3,2,"Medium/ Medium",Normal,4
232985,"T. Kunimoto",20,https://cdn.sofifa.org/players/4/19/232985.png,Nat044,60,72,C00312,375000,1000,Left,1,3,3,"Medium/ Medium",Normal,22
232990,"M. Kurogi",28,https://cdn.sofifa.org/players/4/19/232990.png,Nat044,60,60,C00574,210000,1000,Right,1,2,2,"Medium/ Medium",Lean,10
232991,"S. Inagaki",26,https://cdn.sofifa.org/players/4/19/232991.png,Nat044,65,67,C00350,650000,3000,Right,1,3,3,"High/ Medium",Normal,15
232999,"T. Adams",19,https://cdn.sofifa.org/players/4/19/232999.png,Nat032,72,84,C00440,4800000,3000,Right,1,3,3,"High/ High",Normal,13
233011,"Jeong Chee In",20,https://cdn.sofifa.org/players/4/19/233011.png,Nat030,56,70,C00548,200000,1000,Right,1,3,2,"High/ Low",Normal,32
233012,"Hong Jeong Un",23,https://cdn.sofifa.org/players/4/19/233012.png,Nat030,64,72,C00548,575000,1000,Right,1,3,2,"Medium/ High",Normal,5
233017,"Park Han Bin",20,https://cdn.sofifa.org/players/4/19/233017.png,Nat030,66,78,C00548,1100000,2000,Right,1,3,2,"Low/ High",Lean,36
233018,"Kim Dae Won",21,https://cdn.sofifa.org/players/4/19/233018.png,Nat030,63,75,C00548,650000,1000,Right,1,4,2,"High/ Low",Lean,14
233021,"Han Xuan",27,https://cdn.sofifa.org/players/4/19/233021.png,Nat042,58,59,C00288,120000,2000,Right,1,3,2,"Low/ Medium",Normal,4
233022,"Yang Ting",25,https://cdn.sofifa.org/players/4/19/233022.png,Nat042,59,62,C00186,160000,2000,Right,1,2,2,"Low/ Medium",Normal,4
233027,"D. van der Heijden",21,https://cdn.sofifa.org/players/4/19/233027.png,Nat031,62,72,C00596,500000,1000,Right,1,2,2,"High/ Low",Lean,17
233029,"R. Aliendro",27,https://cdn.sofifa.org/players/4/19/233029.png,Nat023,71,72,C00334,2200000,8000,Right,1,3,3,"Medium/ Medium",Normal,29
233030,"F. Pizzicanella",22,https://cdn.sofifa.org/players/4/19/233030.png,Nat023,58,66,C00334,140000,1000,Right,1,2,1,"Medium/ Medium",Normal,13
233033,"M. Minetti",29,https://cdn.sofifa.org/players/4/19/233033.png,Nat023,63,63,C00352,290000,3000,Right,1,3,2,"Medium/ Medium",Normal,5
233034,"J. Andrada",23,https://cdn.sofifa.org/players/4/19/233034.png,Nat023,67,75,C00634,975000,4000,Right,1,3,3,"Medium/ High",Normal,30
233040,"J. Augustinsson",22,https://cdn.sofifa.org/players/4/19/233040.png,Nat008,64,72,C00581,575000,1000,Left,1,3,2,"Medium/ Medium",Normal,15
233043,"A. Hinestroza",29,https://cdn.sofifa.org/players/4/19/233043.png,Nat059,65,65,C00618,425000,1000,Right,1,2,2,"Medium/ Medium",Normal,27
233045,"I. Ugbo",19,https://cdn.sofifa.org/players/4/19/233045.png,Nat001,61,76,C00053,550000,1000,Right,1,3,2,"High/ Medium",Lean,9
233048,"T. Dele-Bashiru",18,https://cdn.sofifa.org/players/4/19/233048.png,Nat001,57,76,C00108,210000,6000,Right,1,2,2,"Medium/ Medium",Normal,72
233049,"J. Sancho",18,https://cdn.sofifa.org/players/4/19/233049.png,Nat001,77,89,C00499,14500000,22000,Right,1,3,5,"Medium/ Medium",Lean,7
233050,"M. Smith",18,https://cdn.sofifa.org/players/4/19/233050.png,Nat016,56,75,NULL,,0,Right,1,2,2,"Medium/ Medium",Lean,23
233051,"L. Bolton",18,https://cdn.sofifa.org/players/4/19/233051.png,Nat001,61,79,C00108,525000,7000,Right,1,3,3,"High/ High",Normal,74
233052,"J. Maddox",19,https://cdn.sofifa.org/players/4/19/233052.png,Nat001,60,77,C00286,450000,1000,Right,1,3,3,"High/ Medium",Lean,20
233053,"A. Hadžiahmetovi?",21,https://cdn.sofifa.org/players/4/19/233053.png,Nat050,65,78,C00084,1000000,3000,Right,1,3,2,"Medium/ High",Lean,18
233055,"D. Suzuki",28,https://cdn.sofifa.org/players/4/19/233055.png,Nat044,69,69,C00556,850000,5000,Right,1,3,2,"Medium/ Medium",Normal,4
233056,"D. Cleary",22,https://cdn.sofifa.org/players/4/19/233056.png,Nat009,63,72,C00270,500000,1000,Right,1,3,2,"Low/ High",Lean,21
233057,"F. Troyansky",21,https://cdn.sofifa.org/players/4/19/233057.png,Nat023,67,80,C00215,1500000,4000,Left,1,3,3,"Medium/ Low",Stocky,22
233058,"A. Bahtijar",19,https://cdn.sofifa.org/players/4/19/233058.png,Nat008,53,65,C00598,100000,1000,Right,1,3,2,"Medium/ Medium",Lean,29
233060,"Y. Khormi",20,https://cdn.sofifa.org/players/4/19/233060.png,Nat080,57,70,C00434,200000,2000,Right,1,2,2,"Medium/ Medium",Normal,35
233061,"M. Pereira Lage",21,https://cdn.sofifa.org/players/4/19/233061.png,Nat022,71,81,C00579,3800000,4000,Right,1,3,3,"High/ Medium",Lean,26
233064,"M. Mount",19,https://cdn.sofifa.org/players/4/19/233064.png,Nat001,75,86,C00174,11000000,37000,Right,1,4,3,"High/ Medium",Lean,8
233067,"Sergio García",20,https://cdn.sofifa.org/players/4/19/233067.png,Nat012,60,70,C00394,260000,1000,Right,1,2,1,"Medium/ Medium",Normal,31
233074,"Borja Domínguez",26,https://cdn.sofifa.org/players/4/19/233074.png,Nat012,68,71,C00242,1100000,4000,Left,1,2,2,"Medium/ Medium",Lean,7
233075,Garrido,28,https://cdn.sofifa.org/players/4/19/233075.png,Nat012,71,71,C00038,1900000,7000,Right,1,3,2,"Low/ High",Stocky,5
233078,"P. Sabbag",21,https://cdn.sofifa.org/players/4/19/233078.png,Nat059,63,77,C00507,825000,1000,Left,1,3,2,"Medium/ Low",Lean,99
233079,"C. Rivera",22,https://cdn.sofifa.org/players/4/19/233079.png,Nat059,64,73,C00296,600000,1000,Right,1,3,3,"Medium/ Medium",Lean,16
233083,"H. Demir",20,https://cdn.sofifa.org/players/4/19/233083.png,Nat024,63,69,C00086,500000,2000,Right,1,3,2,"Medium/ Medium",Normal,20
233084,"N. Molina",20,https://cdn.sofifa.org/players/4/19/233084.png,Nat023,66,76,C00221,900000,4000,Right,1,3,2,"Medium/ Medium",Lean,18
233085,"F. Costa",29,https://cdn.sofifa.org/players/4/19/233085.png,Nat023,60,61,C00352,160000,2000,Right,1,2,1,"Medium/ Medium",Normal,21
233088,"G. Rehak",25,https://cdn.sofifa.org/players/4/19/233088.png,Nat023,65,71,C00396,525000,4000,Right,1,2,1,"Medium/ Medium",Lean,33
233090,"J. Torres",21,https://cdn.sofifa.org/players/4/19/233090.png,Nat023,68,79,C00301,1500000,6000,Left,1,3,3,"Medium/ Medium",Lean,18
233092,"J. Pereyra",19,https://cdn.sofifa.org/players/4/19/233092.png,Nat023,60,77,C00228,450000,1000,Left,1,2,2,"Medium/ Medium",Normal,7
233093,"S. Lebus",22,https://cdn.sofifa.org/players/4/19/233093.png,Nat023,60,70,C00215,325000,2000,Right,1,2,2,"Medium/ Medium",Normal,19
233096,"D. Dumfries",22,https://cdn.sofifa.org/players/4/19/233096.png,Nat031,76,81,C00570,8500000,13000,Right,1,2,3,"High/ Medium",Normal,12
233097,"R. van Drongelen",19,https://cdn.sofifa.org/players/4/19/233097.png,Nat031,71,83,C00353,3600000,4000,Left,1,4,2,"Medium/ Medium",Normal,4
233098,"S. Floranus",19,https://cdn.sofifa.org/players/4/19/233098.png,Nat031,65,74,C00122,700000,1000,Right,1,4,3,"High/ Medium",Normal,2
233105,"K. Dougall",25,https://cdn.sofifa.org/players/4/19/233105.png,Nat036,66,68,C00631,650000,3000,Right,1,4,3,"Medium/ Medium",Normal,4
233109,"F. Stokkers",22,https://cdn.sofifa.org/players/4/19/233109.png,Nat031,66,71,C00629,875000,3000,Right,1,3,2,"High/ Medium",Normal,19
233113,Aleñá,20,https://cdn.sofifa.org/players/4/19/233113.png,Nat012,72,85,C00289,6000000,58000,Left,1,3,3,"High/ Medium",Normal,21
233114,"J. Riley",21,https://cdn.sofifa.org/players/4/19/233114.png,Nat001,66,75,C00001,850000,3000,Right,1,3,3,"Medium/ Medium",Normal,2
233119,"M. Olunga",24,https://cdn.sofifa.org/players/4/19/233119.png,Nat110,72,79,C00556,4400000,8000,Left,1,3,3,"High/ Low",Normal,26
233121,"C. Timite",20,https://cdn.sofifa.org/players/4/19/233121.png,Nat021,64,77,C00527,875000,3000,Right,1,3,3,"High/ Medium",Normal,20
233123,"A. Soumaoro",21,https://cdn.sofifa.org/players/4/19/233123.png,Nat081,63,70,C00200,450000,1000,Right,1,2,2,"Medium/ High",Normal,16
233125,"M. Hartel",22,https://cdn.sofifa.org/players/4/19/233125.png,Nat002,69,76,C00355,1500000,14000,Right,1,4,3,"Medium/ Medium",Lean,7
233128,"M. Kouhyar",20,https://cdn.sofifa.org/players/4/19/233128.png,Nat151,62,70,C00405,450000,1000,Right,1,3,3,"Medium/ Medium",Normal,17
233135,"T. Blomeyer",22,https://cdn.sofifa.org/players/4/19/233135.png,Nat002,63,71,C00348,475000,1000,Right,1,4,2,"Medium/ Medium",Normal,18
233138,"Y. Kobayashi",30,https://cdn.sofifa.org/players/4/19/233138.png,Nat044,76,76,C00516,7500000,12000,Right,1,4,3,"High/ Medium",Lean,11
233139,"C. Itten",21,https://cdn.sofifa.org/players/4/19/233139.png,Nat015,66,79,C00172,1300000,4000,Right,1,3,2,"High/ Medium",Normal,13
233140,"R. Harakawa",24,https://cdn.sofifa.org/players/4/19/233140.png,Nat044,64,69,C00553,600000,1000,Right,1,3,3,"Medium/ Medium",Lean,4
233141,"T. Hasegawa",24,https://cdn.sofifa.org/players/4/19/233141.png,Nat044,66,71,C00516,850000,3000,Right,1,4,3,"High/ Low",Lean,16
233142,"Y. Takeoka",32,https://cdn.sofifa.org/players/4/19/233142.png,Nat044,58,58,C00516,70000,1000,Right,1,4,2,"Medium/ Medium",Lean,17
233143,"L. Sapetti",29,https://cdn.sofifa.org/players/4/19/233143.png,Nat023,63,63,C00232,280000,2000,Left,1,2,2,"Medium/ Medium",Normal,26
233145,"K. Moriya",29,https://cdn.sofifa.org/players/4/19/233145.png,Nat044,66,66,C00516,500000,3000,Right,1,3,3,"Medium/ Medium",Lean,19
233146,"S. Kurumaya",26,https://cdn.sofifa.org/players/4/19/233146.png,Nat044,69,71,C00516,1000000,5000,Left,1,3,3,"Medium/ Medium",Lean,7
233147,"R. Oshima",25,https://cdn.sofifa.org/players/4/19/233147.png,Nat044,71,73,C00516,2400000,6000,Right,1,4,3,"Medium/ Medium",Lean,10
233148,"Y. Nakano",25,https://cdn.sofifa.org/players/4/19/233148.png,Nat044,66,67,C00615,775000,2000,Right,1,4,3,"High/ Medium",Lean,23
233151,"K. Miyoshi",21,https://cdn.sofifa.org/players/4/19/233151.png,Nat044,67,76,C00592,1200000,3000,Left,1,4,3,"High/ Low",Normal,41
233152,"K. Itakura",21,https://cdn.sofifa.org/players/4/19/233152.png,Nat044,63,70,C00615,450000,1000,Right,1,2,2,"Medium/ Medium",Lean,6
233156,"S. Arai",29,https://cdn.sofifa.org/players/4/19/233156.png,Nat044,65,65,C00516,375000,2000,Right,1,3,1,"Medium/ Medium",Lean,30
233157,"N. Medvedev",23,https://cdn.sofifa.org/players/4/19/233157.png,Nat052,65,74,C00255,625000,1000,Right,1,2,1,"Medium/ Medium",Lean,30
233158,"Y. Misao",27,https://cdn.sofifa.org/players/4/19/233158.png,Nat044,62,65,C00189,300000,2000,Left,1,3,2,"Medium/ Medium",Normal,15
233161,"Lee Rae Joon",21,https://cdn.sofifa.org/players/4/19/233161.png,Nat030,57,66,C00587,160000,1000,Right,1,3,2,"Medium/ Medium",Lean,97
233163,"S. Kikuchi",26,https://cdn.sofifa.org/players/4/19/233163.png,Nat044,65,66,C00204,625000,1000,Right,1,3,3,"High/ High",Normal,2
233164,"A. Muric",19,https://cdn.sofifa.org/players/4/19/233164.png,Nat096,61,78,C00108,450000,3000,Right,1,2,1,"Medium/ Medium",Normal,49
233168,"D. Kikuchi",27,https://cdn.sofifa.org/players/4/19/233168.png,Nat044,66,66,C00331,675000,4000,Right,1,4,2,"High/ Medium",Lean,38
233169,"M. Yamane",24,https://cdn.sofifa.org/players/4/19/233169.png,Nat044,62,68,C00204,350000,1000,Right,1,4,2,"High/ Medium",Normal,13
233170,"S. Fujita",31,https://cdn.sofifa.org/players/4/19/233170.png,Nat044,65,65,C00204,475000,1000,Right,1,3,3,"High/ High",Normal,14
233171,"T. Ishikawa",26,https://cdn.sofifa.org/players/4/19/233171.png,Nat044,63,63,C00204,400000,1000,Right,1,3,2,"Medium/ High",Normal,6
233173,"H. Shimoda",26,https://cdn.sofifa.org/players/4/19/233173.png,Nat044,64,65,C00516,525000,2000,Left,1,4,2,"Medium/ Medium",Lean,22
233176,"M. Saito",19,https://cdn.sofifa.org/players/4/19/233176.png,Nat044,61,72,C00204,425000,1000,Right,1,3,4,"Medium/ Medium",Normal,16
233180,"J. Hanato",28,https://cdn.sofifa.org/players/4/19/233180.png,Nat044,59,59,C00204,160000,1000,Left,1,3,3,"High/ Low",Lean,17
233181,"S. Otsuki",29,https://cdn.sofifa.org/players/4/19/233181.png,Nat044,62,62,C00273,300000,2000,Left,1,3,2,"High/ Low",Normal,33
233182,"K. Takayama",29,https://cdn.sofifa.org/players/4/19/233182.png,Nat044,66,66,C00204,650000,2000,Right,1,4,3,"High/ Low",Normal,23
233190,"D. Palacios",21,https://cdn.sofifa.org/players/4/19/233190.png,Nat059,53,63,C00618,80000,1000,Left,1,2,2,"Medium/ Low",Lean,21
233193,Ribamar,21,https://cdn.sofifa.org/players/4/19/233193.png,Nat027,67,78,C00636,1300000,6000,Left,1,2,2,"Medium/ Medium",Normal,99
233195,"X. Schlager",20,https://cdn.sofifa.org/players/4/19/233195.png,Nat013,72,83,C00073,5500000,18000,Left,1,3,3,"High/ High",Normal,42
233197,"Gui Hong",23,https://cdn.sofifa.org/players/4/19/233197.png,Nat042,58,65,C00214,180000,2000,Right,1,3,2,"High/ High",Normal,11
233201,"C. Mepham",20,https://cdn.sofifa.org/players/4/19/233201.png,Nat016,70,80,C00585,2500000,15000,Right,1,3,2,"High/ High",Lean,20
233207,"S. Muroya",24,https://cdn.sofifa.org/players/4/19/233207.png,Nat044,67,71,C00620,825000,3000,Right,1,4,2,"Medium/ High",Lean,2
233212,"A. Skovgaard",21,https://cdn.sofifa.org/players/4/19/233212.png,Nat025,63,73,C00628,525000,2000,Left,1,3,2,"Medium/ Medium",Normal,17
233213,"V. Tranberg",21,https://cdn.sofifa.org/players/4/19/233213.png,Nat025,64,71,C00555,550000,2000,Right,1,3,2,"Medium/ Medium",Normal,3
233215,"C. Addai",20,https://cdn.sofifa.org/players/4/19/233215.png,Nat063,51,61,C00290,50000,1000,Right,1,2,1,"Medium/ Medium",Normal,33
233216,"P. Tietz",20,https://cdn.sofifa.org/players/4/19/233216.png,Nat002,64,71,C00582,650000,3000,Right,1,3,2,"Medium/ Medium",Normal,29
233219,"V. Jovanovi?",22,https://cdn.sofifa.org/players/4/19/233219.png,Nat075,72,78,C00047,3600000,21000,Left,1,2,2,"High/ Medium",Lean,14
233221,"S. Jiménez",20,https://cdn.sofifa.org/players/4/19/233221.png,Nat059,57,74,C00626,200000,1000,Right,1,2,2,"Medium/ Medium",Normal,28
233222,"K. Jó?wiak",20,https://cdn.sofifa.org/players/4/19/233222.png,Nat003,66,84,C00319,1400000,2000,Right,1,3,3,"High/ Medium",Stocky,29
233223,"P. Brlek",24,https://cdn.sofifa.org/players/4/19/233223.png,Nat043,71,76,C00153,3100000,10000,Right,1,3,3,"High/ Medium",Normal,20
233225,"S. Taniguchi",26,https://cdn.sofifa.org/players/4/19/233225.png,Nat044,69,70,C00516,1000000,5000,Right,1,3,2,"Low/ High",Lean,5
233226,"T. Nara",24,https://cdn.sofifa.org/players/4/19/233226.png,Nat044,67,72,C00516,875000,3000,Right,1,2,2,"Medium/ High",Lean,3
233230,"K. Mac Allister",20,https://cdn.sofifa.org/players/4/19/233230.png,Nat023,69,80,C00373,1600000,4000,Right,1,2,2,"Medium/ High",Normal,4
233231,"Jon Bautista",22,https://cdn.sofifa.org/players/4/19/233231.png,Nat012,72,78,C00039,4300000,18000,Right,1,3,3,"Medium/ Medium",Lean,21
233237,"F. Acosta",24,https://cdn.sofifa.org/players/4/19/233237.png,Nat059,54,60,C00599,90000,1000,Right,1,2,2,"Medium/ Medium",Normal,31
233241,"S. Ezatolahi",21,https://cdn.sofifa.org/players/4/19/233241.png,Nat113,68,79,C00094,1500000,10000,Right,1,3,3,"High/ Medium",Normal,32
233250,"Y. Suzuki",22,https://cdn.sofifa.org/players/4/19/233250.png,Nat044,71,81,C00189,3900000,8000,Right,1,3,3,"High/ Medium",Lean,9
233252,"O. Patiño",21,https://cdn.sofifa.org/players/4/19/233252.png,Nat059,57,68,C00520,140000,1000,Right,1,2,1,"Medium/ Medium",Normal,30
233254,"S. Akasaki",26,https://cdn.sofifa.org/players/4/19/233254.png,Nat044,66,66,C00516,700000,3000,Right,1,3,3,"Medium/ Medium",Normal,9
233260,"A. Vega",20,https://cdn.sofifa.org/players/4/19/233260.png,Nat037,69,83,C00297,2300000,9000,Right,1,3,3,"Medium/ Low",Normal,9
233265,"R. Oudin",21,https://cdn.sofifa.org/players/4/19/233265.png,Nat014,69,76,C00376,1500000,7000,Left,1,3,3,"Medium/ Medium",Lean,18
233267,"M. Turner",24,https://cdn.sofifa.org/players/4/19/233267.png,Nat032,69,77,C00488,1200000,3000,Right,1,2,1,"Medium/ Medium",Lean,30
233269,"K. Colvey",24,https://cdn.sofifa.org/players/4/19/233269.png,Nat069,59,63,C00404,170000,1000,Left,1,3,2,"Medium/ High",Lean,23
233276,"A. Dozzell",19,https://cdn.sofifa.org/players/4/19/233276.png,Nat001,64,80,C00157,950000,1000,Left,1,4,3,"Medium/ Medium",Lean,23
233279,"Park Dong Jin",23,https://cdn.sofifa.org/players/4/19/233279.png,Nat030,67,73,C00437,900000,2000,Right,1,3,2,"Low/ High",Lean,50
233280,"Lee Min Gi",25,https://cdn.sofifa.org/players/4/19/233280.png,Nat030,62,66,C00630,325000,1000,Left,1,4,2,"Medium/ High",Lean,46
233281,"Jeong Dong Yun",24,https://cdn.sofifa.org/players/4/19/233281.png,Nat030,61,66,C00551,280000,1000,Left,1,4,2,"Medium/ High",Normal,32
233282,"Yoon Bo Sang",24,https://cdn.sofifa.org/players/4/19/233282.png,Nat030,68,74,C00630,900000,1000,Right,1,2,1,"Medium/ Medium",Normal,41
233288,"E. Boyle",21,https://cdn.sofifa.org/players/4/19/233288.png,Nat009,58,70,C00037,200000,1000,Right,1,2,2,"High/ Medium",Normal,2
233289,"O. Olomola",20,https://cdn.sofifa.org/players/4/19/233289.png,Nat001,60,70,C00002,350000,2000,Right,1,3,2,"Medium/ Medium",Stocky,24
233290,"R. Zhemaletdinov",21,https://cdn.sofifa.org/players/4/19/233290.png,Nat052,67,77,C00255,1300000,1000,Right,1,3,3,"Medium/ Low",Lean,96
233292,"M. Barbieri",24,https://cdn.sofifa.org/players/4/19/233292.png,Nat023,70,77,C00228,2100000,9000,Right,1,2,2,"Low/ High",Normal,19
233299,"Felipe Vizeu",21,https://cdn.sofifa.org/players/4/19/233299.png,Nat027,75,87,C00388,12000000,21000,Left,1,3,3,"High/ Medium",Normal,9
233301,"R. Nissen Kristensen",20,https://cdn.sofifa.org/players/4/19/233301.png,Nat025,70,79,C00264,2400000,6000,Right,1,3,3,"High/ High",Normal,2
233306,"D. Henderson",21,https://cdn.sofifa.org/players/4/19/233306.png,Nat001,72,83,C00317,4200000,31000,Right,1,3,1,"Medium/ Medium",Lean,1
233314,"R. Canouse",23,https://cdn.sofifa.org/players/4/19/233314.png,Nat032,72,80,C00395,3900000,5000,Right,1,3,2,"Medium/ High",Stocky,4
233315,"S. Clare",21,https://cdn.sofifa.org/players/4/19/233315.png,Nat001,64,75,C00199,775000,2000,Right,1,3,3,"Medium/ Medium",Lean,9
233324,"V. Cabezas",20,https://cdn.sofifa.org/players/4/19/233324.png,Nat059,60,73,C00340,325000,1000,Right,1,2,1,"Medium/ Medium",Normal,12
233328,"E. Selen",23,https://cdn.sofifa.org/players/4/19/233328.png,Nat024,55,62,C00447,90000,1000,Right,1,1,1,"Medium/ Medium",Lean,66
233329,"M. Villanueva",25,https://cdn.sofifa.org/players/4/19/233329.png,Nat067,68,73,C00486,1000000,4000,Left,1,3,2,"Low/ High",Lean,14
233366,"V. Henry",24,https://cdn.sofifa.org/players/4/19/233366.png,Nat014,60,63,C00569,220000,1000,Right,1,3,2,"High/ Medium",Normal,17
233367,"P. Magnon",22,https://cdn.sofifa.org/players/4/19/233367.png,Nat014,58,65,C00569,180000,1000,Right,1,3,2,"Medium/ Medium",Normal,12
233368,"R. Harker",18,https://cdn.sofifa.org/players/4/19/233368.png,Nat001,57,75,C00104,220000,4000,Right,1,3,2,"Medium/ Medium",Normal,49
233372,"B. Merlini",22,https://cdn.sofifa.org/players/4/19/233372.png,Nat023,67,76,C00217,1200000,6000,Right,1,3,3,"High/ High",Lean,11
233375,"D. Leahy",20,https://cdn.sofifa.org/players/4/19/233375.png,Nat009,57,69,C00439,160000,1000,Left,1,3,2,"Medium/ High",Normal,3
233377,"C. Maycock",20,https://cdn.sofifa.org/players/4/19/233377.png,Nat001,58,68,C00165,180000,1000,Right,1,3,2,"Medium/ Medium",Lean,18
233378,"J. Shipley",20,https://cdn.sofifa.org/players/4/19/233378.png,Nat009,59,69,C00290,250000,1000,Left,1,3,2,"Medium/ Medium",Lean,26
233382,"Seol Tae Soo",23,https://cdn.sofifa.org/players/4/19/233382.png,Nat030,62,68,C00121,425000,1000,Right,1,3,3,"High/ Medium",Lean,26
233383,"P. Kalambayi",18,https://cdn.sofifa.org/players/4/19/233383.png,Nat001,54,68,C00380,130000,1000,Right,1,2,2,"Medium/ Medium",Normal,30
233386,"P. Yrizar",20,https://cdn.sofifa.org/players/4/19/233386.png,Nat037,63,68,C00544,500000,2000,Left,1,3,2,"Medium/ Medium",Lean,17
233390,"Zuo Yiteng",23,https://cdn.sofifa.org/players/4/19/233390.png,Nat042,56,65,C00399,120000,1000,Right,1,2,2,"Medium/ High",Lean,26
233394,"Huang Zhengyu",21,https://cdn.sofifa.org/players/4/19/233394.png,Nat042,62,75,C00513,525000,2000,Right,1,3,2,"Low/ High",Lean,36
233395,"Li Yuyang",20,https://cdn.sofifa.org/players/4/19/233395.png,Nat042,49,61,C00513,50000,1000,Right,1,3,2,"Medium/ Medium",Lean,37
233397,"A. Diawusie",20,https://cdn.sofifa.org/players/4/19/233397.png,Nat002,66,77,C00081,1100000,6000,Right,1,3,3,"Medium/ Medium",Normal,27
233398,"W. Henry",19,https://cdn.sofifa.org/players/4/19/233398.png,Nat001,49,66,C00043,50000,1000,Right,1,2,1,"Medium/ Medium",Normal,12
233400,"J. Glesnes",24,https://cdn.sofifa.org/players/4/19/233400.png,Nat006,69,77,C00263,1300000,2000,Right,1,3,2,"Medium/ High",Normal,5
233401,"A. Sigurðarson",24,https://cdn.sofifa.org/players/4/19/233401.png,Nat026,66,69,C00430,825000,2000,Right,1,3,3,"High/ Medium",Lean,11
233403,"M. López",21,https://cdn.sofifa.org/players/4/19/233403.png,Nat059,64,75,C00626,775000,1000,Left,1,3,3,"Medium/ Medium",Lean,10
233404,"I. Rojas",20,https://cdn.sofifa.org/players/4/19/233404.png,Nat059,60,71,C00626,325000,1000,Left,1,3,2,"Medium/ Medium",Stocky,6
233409,"R. Gumny",20,https://cdn.sofifa.org/players/4/19/233409.png,Nat003,68,84,C00319,1800000,3000,Right,1,3,2,"High/ High",Lean,2
233410,"Kweon Han Jin",30,https://cdn.sofifa.org/players/4/19/233410.png,Nat030,65,65,C00436,400000,2000,Right,1,2,2,"Low/ Medium",Normal,5
233411,"C. Adjapong",20,https://cdn.sofifa.org/players/4/19/233411.png,Nat004,71,81,C00026,3800000,21000,Right,1,3,4,"Medium/ Medium",Normal,98
233413,Verdasca,21,https://cdn.sofifa.org/players/4/19/233413.png,Nat022,70,80,C00394,2500000,4000,Right,1,3,2,"High/ High",Normal,5
233419,Raphinha,21,https://cdn.sofifa.org/players/4/19/233419.png,Nat027,79,86,C00048,18000000,13000,Left,1,3,4,"High/ Medium",Lean,21
233425,"E. Kastrati",21,https://cdn.sofifa.org/players/4/19/233425.png,Nat083,57,69,C00083,150000,1000,Right,1,1,1,"Medium/ Medium",Normal,12
233426,"A. Georgiou",21,https://cdn.sofifa.org/players/4/19/233426.png,Nat072,62,75,C00137,575000,9000,Left,1,2,3,"Medium/ Medium",Lean,42
233435,"M. Maranda",20,https://cdn.sofifa.org/players/4/19/233435.png,Nat013,60,69,C00203,280000,1000,Right,1,3,2,"Medium/ Medium",Normal,50
233436,"A. Mbekile",31,https://cdn.sofifa.org/players/4/19/233436.png,Nat093,67,67,C00546,500000,1000,Right,1,3,3,"Medium/ High",Normal,37
